,stype,scope_size,expanded
1487,simple,70,False
1488,simple,69,False
1489,simple,65,False
1490,simple,67,False
1491,simple,382,False
1492,simple,390,False
1493,simple,66,False
1494,simple,388,False
1495,simple,65,False
1496,simple,389,False
1497,simple,61,False
1498,simple,58,False
1499,simple,71,False
1500,simple,65,False
1501,simple,62,False
1502,simple,64,False
1503,simple,64,False
1504,simple,62,False
1505,simple,387,False
1506,simple,391,False
1507,simple,78,False
1508,simple,63,False
1509,simple,66,False
1510,simple,385,False
1511,simple,68,False
1512,simple,56,False
1513,simple,383,False
1514,simple,377,False
1515,simple,380,False
1516,simple,62,False
1517,simple,69,False
1518,simple,387,False
1519,simple,68,False
1520,simple,67,False
1521,simple,390,False
1522,simple,83,False
1523,simple,65,False
1524,simple,392,False
1525,simple,59,False
1526,simple,78,False
1527,simple,67,False
1528,simple,388,False
1529,simple,70,False
1530,simple,64,False
1531,simple,381,False
1532,simple,389,False
1533,simple,381,False
1534,simple,72,False
1535,simple,400,False
1536,simple,385,False
1537,simple,98,False
1538,simple,69,False
1539,simple,387,False
1540,simple,389,False
1541,simple,391,False
1542,simple,61,False
1543,simple,381,False
1544,simple,66,False
1545,simple,70,False
1546,simple,72,False
1547,simple,379,False
1548,simple,64,False
1549,simple,61,False
1550,simple,4097,True
1551,simple,63,False
1552,simple,398,False
1553,simple,68,False
1554,simple,385,False
1555,simple,386,False
1556,simple,68,False
1557,simple,93,False
1558,simple,383,False
1559,simple,385,False
1560,simple,77,False
1561,simple,60,False
1562,simple,62,False
1563,simple,65,False
1564,simple,392,False
1565,simple,60,False
1566,simple,59,False
1567,simple,388,False
1568,simple,59,False
1569,simple,84,False
1570,simple,61,False
1571,simple,378,False
1572,simple,61,False
1573,simple,388,False
1574,simple,70,False
1575,simple,382,False
1576,simple,71,False
1577,simple,73,False
1578,simple,61,False
1579,simple,60,False
1580,simple,62,False
1581,simple,67,False
1582,simple,65,False
1583,simple,65,False
1584,simple,74,False
1585,simple,377,False
1586,simple,380,False
1587,simple,391,False
1588,simple,381,False
1589,simple,393,False
1590,simple,87,False
1591,simple,381,False
1592,simple,377,False
1593,simple,4093,True
1594,simple,59,False
1595,simple,88,False
1596,simple,384,False
1597,simple,385,False
1598,simple,64,False
1599,simple,63,False
1600,simple,64,False
1601,simple,387,False
1602,simple,69,False
1603,simple,382,False
1604,simple,378,False
1605,simple,383,False
1606,simple,65,False
1607,simple,68,False
1608,simple,60,False
1609,simple,67,False
1610,simple,60,False
1611,simple,385,False
1612,simple,381,False
1613,simple,69,False
1614,simple,384,False
1615,simple,61,False
1616,simple,65,False
1617,simple,64,False
1618,simple,388,False
1619,simple,381,False
1620,simple,380,False
1621,simple,91,False
1622,simple,381,False
1623,simple,387,False
1624,simple,62,False
1625,simple,4094,True
1626,simple,4097,True
1627,simple,69,False
1628,simple,66,False
1629,simple,60,False
1630,simple,384,False
1631,simple,395,False
1632,simple,378,False
1633,simple,79,False
1634,simple,57,False
1635,simple,389,False
1636,simple,379,False
1637,simple,388,False
1638,simple,66,False
1639,simple,87,False
1640,simple,394,False
1641,simple,386,False
1642,simple,69,False
1643,simple,390,False
1644,simple,377,False
1645,simple,58,False
1646,simple,387,False
1647,simple,66,False
1648,simple,60,False
1649,simple,61,False
1650,simple,388,False
1651,simple,62,False
1652,simple,65,False
1653,simple,387,False
1654,simple,4101,True
1655,simple,378,False
1656,simple,382,False
1657,simple,4099,True
1658,simple,63,False
1659,simple,397,False
1660,simple,67,False
1661,simple,74,False
1662,simple,67,False
1663,simple,4109,True
1664,simple,83,False
1665,simple,67,False
1666,simple,393,False
1667,simple,65,False
1668,simple,62,False
1669,simple,379,False
1670,simple,379,False
1671,simple,387,False
1672,simple,4100,True
1673,simple,381,False
1674,simple,376,False
1675,simple,381,False
1676,simple,61,False
1677,simple,377,False
1678,simple,67,False
1679,simple,384,False
1680,simple,382,False
1681,simple,69,False
1682,simple,71,False
1683,simple,392,False
1684,simple,383,False
1685,simple,379,False
1686,simple,4108,True
1687,simple,65,False
1688,simple,4107,True
1689,simple,91,False
1690,simple,69,False
1691,simple,381,False
1692,simple,68,False
1693,simple,389,False
1694,simple,380,False
1695,simple,65,False
1696,simple,83,False
1697,simple,380,False
1698,simple,74,False
1699,simple,62,False
1700,simple,84,False
1701,simple,59,False
1702,simple,58,False
1703,simple,64,False
1704,simple,381,False
1705,simple,383,False
1706,simple,386,False
1707,simple,385,False
1708,simple,75,False
1709,simple,79,False
1710,simple,396,False
1711,simple,67,False
1712,simple,378,False
1713,simple,67,False
1714,simple,60,False
1715,simple,378,False
1716,simple,386,False
1717,simple,61,False
1718,simple,387,False
1719,simple,61,False
1720,simple,387,False
1721,simple,380,False
1722,simple,392,False
1723,simple,4094,True
1724,simple,60,False
1725,simple,65,False
1726,simple,72,False
1727,simple,381,False
1728,simple,67,False
1729,simple,65,False
1730,simple,67,False
1731,simple,69,False
1732,simple,96,False
1733,simple,67,False
1734,simple,61,False
1735,simple,72,False
1736,simple,68,False
1737,simple,381,False
1738,simple,65,False
1739,simple,4125,True
1740,simple,383,False
1741,simple,384,False
1742,simple,379,False
1743,simple,391,False
1744,simple,380,False
1745,simple,65,False
1746,simple,386,False
1747,simple,66,False
1748,simple,378,False
1749,simple,78,False
1750,simple,385,False
1751,simple,77,False
1752,simple,385,False
1753,simple,72,False
1754,simple,390,False
1755,simple,71,False
1756,simple,62,False
1757,simple,66,False
1758,simple,75,False
1759,simple,69,False
1760,simple,377,False
1761,simple,392,False
1762,simple,401,False
1763,simple,384,False
1764,simple,375,False
1765,simple,70,False
1766,simple,61,False
1767,simple,4108,True
1768,simple,88,False
1769,simple,385,False
1770,simple,61,False
1771,simple,384,False
1772,simple,4097,True
1773,simple,395,False
1774,simple,383,False
1775,simple,70,False
1776,simple,59,False
1777,simple,59,False
1778,simple,390,False
1779,simple,381,False
1780,simple,62,False
1781,simple,398,False
1782,simple,67,False
1783,simple,74,False
1784,simple,62,False
1785,simple,81,False
1786,simple,394,False
1787,simple,62,False
1788,simple,63,False
1789,simple,63,False
1790,simple,70,False
1791,simple,386,False
1792,simple,389,False
1793,simple,390,False
1794,simple,379,False
1795,simple,388,False
1796,simple,66,False
1797,simple,377,False
1798,simple,83,False
1799,simple,65,False
1800,simple,62,False
1801,simple,65,False
1802,simple,389,False
1803,simple,383,False
1804,simple,71,False
1805,simple,382,False
1806,simple,64,False
1807,simple,57,False
1808,simple,378,False
1809,simple,67,False
1810,simple,385,False
1811,simple,389,False
1812,simple,391,False
1813,simple,75,False
1814,simple,65,False
1815,simple,60,False
1816,simple,67,False
1817,simple,58,False
1818,simple,93,False
1819,simple,64,False
1820,simple,386,False
1821,simple,70,False
1822,simple,60,False
1823,simple,67,False
1824,simple,90,False
1825,simple,382,False
1826,simple,383,False
1827,simple,375,False
1828,simple,60,False
1829,simple,390,False
1830,simple,384,False
1831,simple,4104,True
1832,simple,65,False
1833,simple,62,False
1834,simple,382,False
1835,simple,379,False
1836,simple,383,False
1837,simple,62,False
1838,simple,387,False
1839,simple,65,False
1840,simple,66,False
1841,simple,384,False
1842,simple,393,False
1843,simple,64,False
1844,simple,382,False
1845,simple,384,False
1846,simple,4108,True
1847,simple,63,False
1848,simple,383,False
1849,simple,60,False
1850,simple,65,False
1851,simple,385,False
1852,simple,64,False
1853,simple,4099,True
1854,simple,69,False
1855,simple,61,False
1856,simple,67,False
1857,simple,390,False
1858,simple,382,False
1859,simple,69,False
1860,simple,384,False
1861,simple,68,False
1862,simple,63,False
1863,simple,66,False
1864,simple,382,False
1865,simple,386,False
1866,simple,66,False
1867,simple,389,False
1868,simple,385,False
1869,simple,65,False
1870,simple,64,False
1871,simple,381,False
1872,simple,63,False
1873,simple,395,False
1874,simple,379,False
1875,simple,64,False
1876,simple,61,False
1877,simple,4108,True
1878,simple,389,False
1879,simple,74,False
1880,simple,59,False
1881,simple,61,False
1882,simple,61,False
1883,simple,60,False
1884,simple,61,False
1885,simple,384,False
1886,simple,66,False
1887,simple,386,False
1888,simple,70,False
1889,simple,386,False
1890,simple,386,False
1891,simple,67,False
1892,simple,383,False
1893,simple,62,False
1894,simple,66,False
1895,simple,63,False
1896,simple,69,False
1897,simple,70,False
1898,simple,382,False
1899,simple,69,False
1900,simple,91,False
1901,simple,388,False
1902,simple,88,False
1903,simple,57,False
1904,simple,68,False
1905,simple,68,False
1906,simple,89,False
1907,simple,384,False
1908,simple,73,False
1909,simple,386,False
1910,simple,384,False
1911,simple,88,False
1912,simple,69,False
1913,simple,68,False
1914,simple,72,False
1915,simple,392,False
1916,simple,66,False
1917,simple,382,False
1918,simple,70,False
1919,simple,397,False
1920,simple,382,False
1921,simple,68,False
1922,simple,384,False
1923,simple,64,False
1924,simple,386,False
1925,simple,394,False
1926,simple,59,False
1927,simple,62,False
1928,simple,65,False
1929,simple,379,False
1930,simple,385,False
1931,simple,382,False
1932,simple,75,False
1933,simple,384,False
1934,simple,59,False
1935,simple,395,False
1936,simple,73,False
1937,simple,68,False
1938,simple,73,False
1939,simple,384,False
1940,simple,65,False
1941,simple,65,False
1942,simple,65,False
1943,simple,71,False
1944,simple,381,False
1945,simple,4097,True
1946,simple,61,False
1947,simple,390,False
1948,simple,100,False
1949,simple,64,False
1950,simple,392,False
1951,simple,82,False
1952,simple,68,False
1953,simple,75,False
1954,simple,4110,True
1955,simple,63,False
1956,simple,387,False
1957,simple,390,False
1958,simple,67,False
1959,simple,60,False
1960,simple,377,False
1961,simple,71,False
1962,simple,93,False
1963,simple,65,False
1964,simple,384,False
1965,simple,65,False
1966,simple,377,False
1967,simple,385,False
1968,simple,61,False
1969,simple,388,False
1970,simple,62,False
1971,simple,384,False
1972,simple,387,False
1973,simple,72,False
1974,simple,65,False
1975,simple,383,False
1976,simple,65,False
1977,simple,70,False
1978,simple,4094,True
1979,simple,386,False
1980,simple,383,False
1981,simple,384,False
1982,simple,389,False
1983,simple,379,False
1984,simple,396,False
1985,simple,386,False
1986,simple,69,False
1987,simple,58,False
1988,simple,387,False
1989,simple,394,False
1990,simple,64,False
1991,simple,76,False
1992,simple,58,False
1993,simple,395,False
1994,simple,378,False
1995,simple,390,False
1996,simple,377,False
1997,simple,66,False
1998,simple,66,False
1999,simple,398,False
2000,simple,64,False
2001,simple,391,False
2002,simple,62,False
2003,simple,58,False
2004,simple,385,False
2005,simple,70,False
2006,simple,4095,True
2007,simple,396,False
2008,simple,67,False
2009,simple,380,False
2010,simple,66,False
2011,simple,383,False
2012,simple,81,False
2013,simple,388,False
2014,simple,377,False
2015,simple,65,False
2016,simple,65,False
2017,simple,86,False
2018,simple,385,False
2019,simple,66,False
2020,simple,93,False
2021,simple,62,False
2022,simple,73,False
2023,simple,67,False
2024,simple,384,False
2025,simple,384,False
2026,simple,64,False
2027,simple,390,False
2028,simple,388,False
2029,simple,72,False
2030,simple,60,False
2031,simple,82,False
2032,simple,59,False
2033,simple,389,False
2034,simple,384,False
2035,simple,63,False
2036,simple,63,False
2037,simple,63,False
2038,simple,58,False
2039,simple,64,False
2040,simple,68,False
2041,simple,383,False
2042,simple,381,False
2043,simple,63,False
2044,simple,382,False
2045,simple,395,False
2046,simple,86,False
2047,simple,65,False
2048,simple,71,False
2049,simple,388,False
2050,simple,390,False
2051,simple,86,False
2052,simple,73,False
2053,simple,4096,True
2054,simple,66,False
2055,simple,384,False
2056,simple,387,False
2057,simple,64,False
2058,simple,67,False
2059,simple,71,False
2060,simple,65,False
2061,simple,63,False
2062,simple,395,False
2063,simple,381,False
2064,simple,382,False
2065,simple,381,False
2066,simple,87,False
2067,simple,62,False
2068,simple,67,False
2069,simple,386,False
2070,simple,71,False
2071,simple,81,False
2072,simple,403,False
2073,simple,64,False
2074,simple,61,False
2075,simple,384,False
2076,simple,392,False
2077,simple,393,False
2078,simple,62,False
2079,simple,80,False
2080,simple,398,False
2081,simple,68,False
2082,simple,65,False
2083,simple,64,False
2084,simple,72,False
2085,simple,66,False
2086,simple,382,False
2087,simple,388,False
2088,simple,382,False
2089,simple,63,False
2090,simple,386,False
2091,simple,399,False
2092,simple,386,False
2093,simple,60,False
2094,simple,65,False
2095,simple,388,False
2096,simple,63,False
2097,simple,386,False
2098,simple,377,False
2099,simple,386,False
2100,simple,69,False
2101,simple,385,False
2102,simple,382,False
2103,simple,63,False
2104,simple,401,False
2105,simple,64,False
2106,simple,380,False
2107,simple,386,False
2108,simple,70,False
2109,simple,65,False
2110,simple,65,False
2111,simple,58,False
2112,simple,75,False
2113,simple,73,False
2114,simple,62,False
2115,simple,79,False
2116,simple,59,False
2117,simple,62,False
2118,simple,63,False
2119,simple,386,False
2120,simple,63,False
2121,simple,386,False
2122,simple,66,False
2123,simple,63,False
2124,simple,61,False
2125,simple,383,False
2126,simple,65,False
2127,simple,66,False
2128,simple,62,False
2129,simple,4098,True
2130,simple,389,False
2131,simple,386,False
2132,simple,61,False
2133,simple,382,False
2134,simple,57,False
2135,simple,69,False
2136,simple,64,False
2137,simple,391,False
2138,simple,67,False
2139,simple,387,False
2140,simple,62,False
2141,simple,62,False
2142,simple,65,False
2143,simple,390,False
2144,simple,67,False
2145,simple,388,False
