168,Asymmetric,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Asymmetric,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,Weak,0.030303030303030304,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,Strong,0.8,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Asymmetric,0.0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Moderate,0.375,16,10,5,0,0,0,0,0,0,0,0,1,0,0,0,0
187,Moderate,0.2727272727272727,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Asymmetric,0.0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Asymmetric,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Moderate,0.65,20,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Asymmetric,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,Moderate,0.3333333333333333,21,14,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3051,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,Moderate,0.3333333333333333,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,Strong,0.75,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3151,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3179,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,Moderate,0.4,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
